17.5,0.084218,0.010477,0.04927,0.036461,0.015956
17.6,0.077678,0.01153,0.064822,0.045969,0.012274
17.7,0.066278,0.011451,0.071232,0.041194,0.0099658
17.8,0.061841,0.025513,0.070099,0.042532,0.01191
17.9,0.05904,0.017563,0.056226,0.040724,0.0092143
18,0.066276,0.016522,0.058547,0.0469,0.018401
18.1,0.059505,0.017849,0.064084,0.058226,0.013433
18.2,0.052068,0.019809,0.064055,0.054683,0.017966
18.3,0.047836,0.00092005,0.054893,0.053751,0.027562
18.4,0.047727,0.0088802,0.051416,0.04725,0.024077
18.5,0.050515,0.015678,0.083252,0.050017,0.020462
18.6,0.047911,0.0091192,0.11536,0.050826,0.014642
18.7,0.041724,0.012375,0.1356,0.059342,0.016549
18.8,0.048371,0.013289,0.14905,0.045698,0.0053153
18.9,0.034681,0.013057,0.12552,0.048955,0.0055612
19,0.04167,0.0081948,0.1088,0.050604,0.020031
19.1,0.031481,0.013272,0.10425,0.03986,0.011705
19.2,0.038185,0.025035,0.090503,0.044635,8.2855e-05
19.3,0.045321,0.023951,0.082457,0.049265,0.0065445
19.4,0.042717,0.034462,0.088741,0.049107,0.0070183
19.5,0.033863,0.025826,0.079869,0.045682,-0.00059266
19.6,0.043862,0.01668,0.081692,0.039248,0.011753
19.7,0.061114,0.020023,0.07417,0.058538,0.015785
19.8,0.053339,0.023878,0.073586,0.043774,0.014559
19.9,0.069367,0.031023,0.070324,0.056053,0.015091
20,0.057097,0.031996,0.060966,0.06019,0.013859
20.1,0.042086,0.026541,0.080071,0.048103,0.027423
20.2,0.036854,0.030832,0.077245,0.053048,0.016513
20.3,0.038108,0.016653,0.087966,0.046271,0.017607
20.4,0.03217,0.024589,0.090719,0.041084,0.011778
20.5,0.025332,0.022914,0.081588,0.038303,0.00045787
20.6,0.025148,0.021626,0.085032,0.037029,0.016868
20.7,0.030439,0.026004,0.082343,0.040536,0.01194
20.8,0.027607,0.026131,0.063758,0.030578,0.004126
20.9,0.041565,0.035411,0.070363,0.026823,0.0077578
21,0.051809,0.034527,0.081748,0.037846,0.006502
21.1,0.052823,0.02071,0.091961,0.048069,0.021517
21.2,0.068416,0.036406,0.088478,0.042084,0.018904
21.3,0.049179,0.024694,0.086758,0.040927,0.017589
21.4,0.052027,0.017506,0.082725,0.060977,0.02453
21.5,0.041695,0.02103,0.069924,0.075136,0.023733
21.6,0.036726,0.019227,0.072366,0.073662,0.026938
21.7,0.039652,0.016521,0.069751,0.071507,0.017041
21.8,0.035411,0.01774,0.069673,0.065382,0.025544
21.9,0.053137,0.022207,0.080088,0.063147,0.036927
22,0.048934,0.025326,0.10156,0.064886,0.020507
22.1,0.045054,0.028584,0.091149,0.063511,0.023904
22.2,0.052183,0.017579,0.077143,0.06227,0.018878
22.3,0.050347,0.025354,0.090611,0.053852,0.030125
22.4,0.037264,0.022804,0.08351,0.053454,0.035008
22.5,0.042924,0.016499,0.089891,0.053447,0.016362
22.6,0.04205,0.021774,0.086622,0.051981,0.026981
22.7,0.032113,0.023686,0.076005,0.047201,0.020343
22.8,0.03716,0.025207,0.078618,0.049087,0.015818
22.9,0.033264,0.019452,0.063458,0.047549,0.013605
23,0.029176,0.030377,0.096126,0.038654,0.0072404
23.1,0.032877,0.026831,0.11325,0.041656,0.0077027
23.2,0.0102,0.027159,0.096782,0.03654,0.0068595
23.3,0.028921,0.01686,0.093584,0.038634,0.010758
23.4,0.018482,0.015301,0.08364,0.030306,1.9195e-05
23.5,0.016102,0.020394,0.079164,0.024072,0.019226
23.6,0.032987,0.017069,0.077896,0.036672,0.0066897
23.7,0.067922,0.031566,0.087721,0.032928,0.0086625
23.8,0.079795,0.016424,0.0735,0.015981,0.0091708
23.9,0.085234,0.030611,0.076155,0.024827,2.0323e-05
24,0.10889,0.041188,0.074692,0.028935,0.0034898
24.1,0.12836,0.057831,0.069939,0.028782,0.012206
24.2,0.13043,0.032409,0.068133,0.02737,-0.00093202
24.3,0.13355,0.044693,0.070886,0.034351,0.0021324
24.4,0.11657,0.037203,0.068281,0.045892,-0.0014393
24.5,0.10446,0.036253,0.067386,0.037144,-0.0016626
24.6,0.094961,0.03235,0.063117,0.03072,0.0032225
24.7,0.089947,0.035256,0.066014,0.046225,0.023532
24.8,0.072847,0.024994,0.074971,0.031504,0.022156
24.9,0.066289,0.028438,0.063629,0.04567,0.022144
25,0.060692,0.020599,0.063027,0.038177,0.016648
25.1,0.050104,0.028772,0.063509,0.038708,0.019514
25.2,0.052728,0.021057,0.0808,0.03524,0.011172
25.3,0.053205,0.020997,0.082647,0.042955,0.011121
25.4,0.053556,0.020927,0.074461,0.035017,0.015901
25.5,0.055786,0.021355,0.082654,0.031582,0.020888
25.6,0.058338,0.023515,0.060033,0.048188,0.010094
25.7,0.047764,0.031355,0.064611,0.061245,0.013705
25.8,0.048961,0.01954,0.067866,0.068773,0.022489
25.9,0.046318,0.015612,0.065416,0.076514,0.026832
26,0.05079,0.022344,0.061915,0.068963,0.016458
26.1,0.048102,0.022548,0.074075,0.06879,0.01743
26.2,0.043843,0.032834,0.052207,0.058136,0.021667
26.3,0.046313,0.034659,0.062355,0.06052,0.021788
26.4,0.047952,0.023967,0.069924,0.060154,0.012944
26.5,0.044345,0.030056,0.10041,0.050108,0.014234
26.6,0.042963,0.046034,0.11844,0.048187,0.022001
26.7,0.026412,0.031297,0.11507,0.038791,0.029496
26.8,0.021794,0.032009,0.13069,0.036075,0.024953
26.9,0.027903,0.038844,0.11423,0.036414,0.03461
27,0.032156,0.025783,0.09321,0.041148,0.027354
27.1,0.03214,0.029968,0.090622,0.038992,0.031753
27.2,0.026771,0.030281,0.086611,0.045305,0.043691
27.3,0.031866,0.037019,0.088541,0.049818,0.037526
27.4,0.030734,0.022758,0.083167,0.042705,0.03479
27.5,0.034855,0.03555,0.081771,0.039873,0.028658
27.6,0.035773,0.028637,0.068474,0.039885,0.028858
27.7,0.045454,0.025587,0.073424,0.030726,0.039143
27.8,0.054503,0.024402,0.073582,0.036944,0.043341
27.9,0.061613,0.033781,0.079937,0.028689,0.049987
28,0.050207,0.03218,0.0792,0.03056,0.057139
28.1,0.04888,0.028793,0.081991,0.030479,0.053813
28.2,0.042656,0.030652,0.088156,0.03181,0.051859
28.3,0.03215,0.036266,0.081562,0.04253,0.039655
28.4,0.037818,0.029974,0.097209,0.036032,0.038733
28.5,0.037666,0.032975,0.11023,0.030964,0.044384
28.6,0.030582,0.031361,0.098983,0.032851,0.044429
28.7,0.03569,0.033921,0.089314,0.024244,0.032789
28.8,0.044832,0.034785,0.090984,0.024263,0.044469
28.9,0.043305,0.047423,0.10188,0.016372,0.04134
29,0.036733,0.040624,0.10011,0.023935,0.047675
29.1,0.046795,0.037617,0.097381,0.038831,0.052293
29.2,0.051068,0.035637,0.10009,0.03528,0.035899
29.3,0.051314,0.041096,0.096158,0.042659,0.053976
29.4,0.048214,0.037534,0.1021,0.036133,0.041356
29.5,0.039568,0.045238,0.087563,0.050661,0.041256
29.6,0.040267,0.049514,0.096262,0.042777,0.032123
29.7,0.037186,0.056553,0.097143,0.044663,0.022531
29.8,0.045713,0.060401,0.12154,0.033536,0.039123
29.9,0.031653,0.052736,0.19398,0.035022,0.038631
30,0.034544,0.054559,0.19418,0.031603,0.053275
30.1,0.02849,0.053572,0.19046,0.0305,0.0422
30.2,0.023404,0.049772,0.17063,0.024863,0.036848
30.3,0.030781,0.047689,0.14903,0.018678,0.031901
30.4,0.039659,0.044706,0.13623,0.023495,0.036634
30.5,0.047664,0.048365,0.11687,0.027381,0.022957
30.6,0.037326,0.044916,0.1093,0.019432,0.033041
30.7,0.045617,0.04479,0.084309,0.027736,0.034634
30.8,0.040449,0.052088,0.079308,0.02385,0.052038
30.9,0.037976,0.05465,0.05586,0.013449,0.043667
31,0.044493,0.066963,0.060795,0.015387,0.038573
31.1,0.02938,0.061324,0.056681,0.010555,0.048585
31.2,0.030324,0.056111,0.048122,0.013656,0.042935
31.3,0.022902,0.06385,0.02793,0.011577,0.049022
31.4,0.034101,0.056893,0.030038,0.01543,0.036708
31.5,0.025241,0.050511,0.023502,0.0051231,0.031527
31.6,0.02906,0.03104,0.019108,0.0047126,0.029897
31.7,0.019634,0.039596,0.011627,0.0045931,0.039377
31.8,0.025127,0.048493,0.014439,0.030518,0.034963
31.9,0.017831,0.041733,-0.0076715,0.03858,0.028057
32,0.024617,0.043689,-0.0012057,0.055121,0.031163
32.1,0.029055,0.042216,0.019404,0.060354,0.038874
32.2,0.035162,0.036859,-0.0046655,0.048435,0.029418
32.3,0.040697,0.048796,0.0072994,0.046752,0.028289
32.4,0.050487,0.048678,0.018888,0.037956,0.029694
32.5,0.042654,0.046742,0.027441,0.048975,0.035594
32.6,0.039118,0.038125,0.023021,0.034566,0.021789
32.7,0.047053,0.042459,0.026216,0.036498,0.02986
32.8,0.070293,0.044252,0.023717,0.029438,0.03013
32.9,0.081326,0.046425,0.030851,0.040011,0.0088831
33,0.07808,0.050927,0.021612,0.031397,0.033341
33.1,0.073632,0.052891,0.018817,0.030978,0.029085
33.2,0.070325,0.041521,0.025547,0.017603,0.034059
33.3,0.061223,0.055059,0.030259,0.027016,0.038338
33.4,0.056002,0.04715,0.02881,0.013066,0.027794
33.5,0.051404,0.053915,0.034426,0.019914,0.021486
33.6,0.029197,0.048335,0.027031,0.038123,0.027368
33.7,0.026085,0.054017,0.037934,0.039548,0.02764
33.8,0.037421,0.051102,0.036002,0.055686,0.02511
33.9,0.037736,0.047659,0.039928,0.053552,0.026462
34,0.038319,0.049266,0.036715,0.066089,0.038271
34.1,0.042902,0.05207,0.024648,0.056292,0.033911
34.2,0.046057,0.048573,0.026827,0.055352,0.035091
34.3,0.050825,0.052014,0.028965,0.056456,0.042613
34.4,0.038267,0.046542,0.026644,0.059132,0.049568
34.5,0.044978,0.031463,0.040304,0.058437,0.054276
34.6,0.033092,0.037264,0.04072,0.057206,0.043232
34.7,0.036862,0.032406,0.042023,0.064719,0.04256
34.8,0.037159,0.032168,0.032021,0.055612,0.039186
34.9,0.045535,0.048994,0.035721,0.052476,0.028647
35,0.0294,0.034058,0.042394,0.04988,0.03086
35.1,0.033451,0.035315,0.035983,0.044406,0.037348
35.2,0.026582,0.044917,0.047319,0.039657,0.028197
35.3,0.032654,0.045325,0.044158,0.037905,0.034257
35.4,0.034452,0.048859,0.047559,0.040044,0.043015
35.5,0.033518,0.044811,0.032891,0.040013,0.040424
35.6,0.032963,0.046799,0.039758,0.02781,0.027139
35.7,0.040803,0.051939,0.034786,0.043482,0.027708
35.8,0.032845,0.0424,0.052702,0.035768,0.028416
35.9,0.029703,0.029204,0.042091,0.043309,0.028365
36,0.043319,0.038501,0.053209,0.047999,0.021193
36.1,0.050547,0.0428,0.051754,0.05229,0.031179
36.2,0.05002,0.038794,0.056375,0.051857,0.029036
36.3,0.059398,0.039736,0.064831,0.063901,0.01884
36.4,0.059977,0.036957,0.055533,0.049004,0.029424
36.5,0.04844,0.02341,0.070086,0.059878,0.030509
36.6,0.040145,0.043585,0.06173,0.050047,0.030824
36.7,0.041956,0.038026,0.059837,0.05187,0.034857
36.8,0.02807,0.034412,0.053862,0.028949,0.036562
36.9,0.038594,0.03042,0.053227,0.034938,0.034764
37,0.022693,0.034756,0.054459,0.044874,0.030842
37.1,0.032997,0.048166,0.078067,0.075877,0.034392
37.2,0.0208,0.055395,0.10097,0.082222,0.039039
37.3,0.033001,0.05052,0.11289,0.080912,0.028837
37.4,0.024226,0.053131,0.10659,0.09923,0.026398
37.5,0.031848,0.044692,0.091085,0.10359,0.028697
37.6,0.015255,0.045222,0.084329,0.1095,0.034361
37.7,0.019647,0.047812,0.088178,0.089773,0.038363
37.8,0.02455,0.047501,0.081088,0.079009,0.051723
37.9,0.017993,0.046839,0.071184,0.087971,0.037182
38,0.024226,0.030137,0.060931,0.073806,0.036454
38.1,0.029646,0.041033,0.076027,0.068021,0.039616
38.2,0.031297,0.042512,0.073051,0.054574,0.024408
38.3,0.034561,0.050098,0.068595,0.05479,0.032608
38.4,0.031562,0.043394,0.076126,0.051874,0.029818
38.5,0.038466,0.058495,0.070338,0.043077,0.033591
38.6,0.031866,0.066616,0.065776,0.043852,0.037239
38.7,0.042419,0.069282,0.067449,0.055809,0.039072
38.8,0.049109,0.050696,0.076355,0.083316,0.045496
38.9,0.069159,0.068697,0.06235,0.084747,0.031586
39,0.081136,0.060253,0.062455,0.10234,0.039631
39.1,0.081464,0.05486,0.074265,0.085414,0.05194
39.2,0.093034,0.056158,0.059689,0.10108,0.051417
39.3,0.094302,0.055834,0.056806,0.076946,0.049962
39.4,0.089128,0.059735,0.065422,0.074561,0.059436
39.5,0.092357,0.062506,0.049811,0.085006,0.055514
39.6,0.10756,0.064932,0.058188,0.093803,0.053356
39.7,0.10409,0.062153,0.045082,0.081811,0.046391
39.8,0.11499,0.069077,0.048637,0.087133,0.041356
39.9,0.12425,0.052713,0.039948,0.072545,0.041222
40,0.12214,0.058737,0.044837,0.073142,0.030651
40.1,0.10781,0.047604,0.04702,0.070976,0.032773
40.2,0.09946,0.056014,0.03902,0.073239,0.019233
40.3,0.098325,0.042137,0.03404,0.078391,0.035816
40.4,0.087914,0.04516,0.035129,0.065855,0.026455
40.5,0.080265,0.037775,0.039995,0.060619,0.01759
40.6,0.072281,0.0512,0.016227,0.059625,0.021055
40.7,0.077224,0.054944,0.03531,0.043071,0.019728
40.8,0.060835,0.052247,0.037415,0.047139,0.015884
40.9,0.061198,0.047901,0.017843,0.050445,0.028942
41,0.059156,0.047193,0.042833,0.051322,0.024196
41.1,0.057859,0.052925,0.035546,0.048642,0.021319
41.2,0.060174,0.042135,0.044311,0.053209,0.014679
41.3,0.062171,0.059984,0.03722,0.049902,0.02687
41.4,0.059914,0.026251,0.03518,0.048602,0.032434
41.5,0.05547,0.055323,0.03645,0.036873,0.035462
41.6,0.044375,0.044156,0.026313,0.043553,0.033461
41.7,0.049158,0.04133,0.033693,0.048829,0.050738
41.8,0.030624,0.052049,0.019057,0.047515,0.049911
41.9,0.050277,0.052589,0.03578,0.049321,0.040102
42,0.034988,0.056338,0.0097248,0.047953,0.050782
42.1,0.045922,0.052878,0.01866,0.045329,0.06008
42.2,0.037078,0.037347,0.019697,0.065849,0.05626
42.3,0.039299,0.046662,0.009253,0.076263,0.042456
42.4,0.043306,0.046679,0.027695,0.069106,0.046285
42.5,0.046846,0.036366,0.0069394,0.066618,0.034806
42.6,0.043219,0.032853,0.022774,0.063066,0.043136
42.7,0.03925,0.02409,0.019536,0.057234,0.081201
42.8,0.03283,0.034166,0.032762,0.056738,0.054354
42.9,0.038459,0.044247,0.017381,0.055972,0.037866
43,0.042711,0.032066,0.011177,0.05643,0.029074
43.1,0.049762,0.041349,0.025707,0.066468,0.037416
43.2,0.034547,0.040846,0.025498,0.060995,0.02728
43.3,0.037265,0.036324,0.027414,0.063071,0.032542
43.4,0.04673,0.037787,0.0099018,0.057948,0.024012
43.5,0.042873,0.041455,0.021626,0.050769,0.039818
43.6,0.055303,0.033542,0.024678,0.049008,0.04224
43.7,0.057885,0.027165,0.015871,0.044158,0.037863
43.8,0.047102,0.033888,0.019957,0.054671,0.027119
43.9,0.051634,0.03483,0.018081,0.068018,0.022415
44,0.063051,0.017188,0.015316,0.048563,0.036276
44.1,0.056593,0.021937,0.0097378,0.044426,0.049358
44.2,0.068541,0.023308,0.019886,0.046179,0.057433
44.3,0.057547,0.016036,0.010234,0.052078,0.045562
44.4,0.040601,0.027481,0.01574,0.069593,0.045325
44.5,0.051516,0.027003,0.011209,0.075044,0.055837
44.6,0.056699,0.022606,0.01731,0.076476,0.052647
44.7,0.048049,0.014766,0.020342,0.074402,0.045277
44.8,0.050526,0.026913,0.020429,0.058434,0.036009
44.9,0.053867,0.038812,0.022661,0.049965,0.041105
45,0.058475,0.022906,-0.0083889,0.048544,0.045691
45.1,0.048722,0.025665,0.010143,0.049525,0.041829
45.2,0.050017,0.025431,0.021386,0.044705,0.036016
45.3,0.054691,0.035828,0.019412,0.036488,0.037913
45.4,0.060668,0.042,0.0038885,0.049527,0.047287
45.5,0.077418,0.041829,0.011996,0.055536,0.053465
45.6,0.078475,0.040456,0.028598,0.046583,0.053814
45.7,0.064201,0.043264,0.0081919,0.067251,0.044959
45.8,0.078987,0.038836,0.047723,0.067449,0.060772
45.9,0.067278,0.040875,0.027639,0.064035,0.054878
46,0.064008,0.036802,0.028047,0.054616,0.064402
46.1,0.058618,0.042156,0.030758,0.056441,0.049072
46.2,0.055236,0.044916,0.018433,0.063184,0.052138
46.3,0.056551,0.050493,0.017525,0.052263,0.040941
46.4,0.047336,0.046235,0.01796,0.046984,0.041351
46.5,0.055376,0.050618,0.0060386,0.051333,0.056591
46.6,0.0403,0.035673,0.013037,0.04657,0.040713
46.7,0.041102,0.042296,0.019036,0.041697,0.039428
46.8,0.026423,0.054551,0.019448,0.03782,0.042398
46.9,0.03819,0.057835,0.0064716,0.044668,0.031375
47,0.026264,0.061927,0.02368,0.052758,0.033347
47.1,0.023866,0.05469,0.0091482,0.048543,0.034087
47.2,0.014144,0.064677,0.0091367,0.038856,0.034018
47.3,0.01187,0.059823,0.012576,0.051494,0.031257
47.4,0.0075608,0.055564,0.014527,0.056432,0.014927
47.5,0.0080795,0.050678,0.003813,0.05734,0.037413
47.6,0.01447,0.058001,0.011227,0.061732,0.032017
47.7,0.0051347,0.063021,0.0030805,0.056439,0.028512
47.8,0.010043,0.054262,0.0051461,0.054683,0.030827
47.9,0.0044562,0.059434,0.0043142,0.058964,0.022711
48,0.0064233,0.055892,0.011659,0.068256,0.029501
48.1,0.0084188,0.042689,0.020689,0.05963,0.029517
48.2,0.0077251,0.044553,0.01191,0.049717,0.032776
